user_id,signup_date,user_segment,device_os
USR_001913,2025-10-20,Solo Explorer,Android
USR_001914,2026-01-14,Solo Explorer,Android
USR_001915,2025-05-20,Solo Explorer,Android
USR_001916,2025-08-09,Family/Group,iOS
USR_001917,2026-01-05,Family/Group,Android
USR_001918,2025-07-30,Solo Explorer,iOS
USR_001919,2025-05-16,Solo Explorer,Android
USR_001920,2026-01-24,Family/Group,Android
USR_001921,2025-08-22,Family/Group,iOS
USR_001922,2025-07-03,Solo Explorer,Android
USR_001923,2026-02-16,Solo Explorer,Android
USR_001924,2026-02-24,Family/Group,Android
USR_001925,2025-06-11,Solo Explorer,iOS
USR_001926,2025-03-29,Solo Explorer,Android
USR_001927,2026-01-04,Family/Group,iOS
USR_001928,2025-02-03,Solo Explorer,Android
USR_001929,2025-08-10,Family/Group,Android
USR_001930,2025-09-17,Solo Explorer,iOS
USR_001931,2025-02-10,Solo Explorer,Android
USR_001932,2025-01-23,Solo Explorer,iOS
USR_001933,2025-02-25,Solo Explorer,Android
USR_001934,2025-09-11,Family/Group,iOS
USR_001935,2025-09-10,Solo Explorer,Android
USR_001936,2025-09-11,Business,Android
USR_001937,2025-11-17,Solo Explorer,Android
USR_001938,2025-06-21,Solo Explorer,Android
USR_001939,2026-01-12,Solo Explorer,Android
USR_001940,2025-04-23,Business,Android
USR_001941,2025-12-20,Business,Android
USR_001942,2025-04-16,Solo Explorer,iOS
USR_001943,2025-10-06,Family/Group,iOS
USR_001944,2025-04-09,Solo Explorer,Android
USR_001945,2025-02-16,Family/Group,iOS
USR_001946,2025-12-28,Solo Explorer,iOS
USR_001947,2025-09-24,Solo Explorer,Android
USR_001948,2025-05-02,Business,Android
USR_001949,2025-06-28,Family/Group,Android
USR_001950,2026-02-10,Solo Explorer,iOS
USR_001951,2025-06-18,Business,iOS
USR_001952,2025-08-05,Business,Android
USR_001953,2025-07-11,Family/Group,Android
USR_001954,2025-06-22,Solo Explorer,Android
USR_001955,2025-01-04,Business,iOS
USR_001956,2025-02-01,Business,iOS
USR_001957,2026-01-27,Family/Group,Android
USR_001958,2025-11-03,Solo Explorer,iOS
USR_001959,2025-03-18,Business,iOS
USR_001960,2025-03-06,Solo Explorer,Android
USR_001961,2025-11-12,Family/Group,Android
USR_001962,2025-08-18,Solo Explorer,Android
USR_001963,2025-03-12,Family/Group,Android
USR_001964,2025-08-25,Solo Explorer,Android
USR_001965,2025-01-19,Family/Group,iOS
USR_001966,2025-04-18,Solo Explorer,iOS
USR_001967,2025-10-15,Solo Explorer,iOS
USR_001968,2025-01-02,Family/Group,Android
USR_001969,2025-09-16,Solo Explorer,Android
USR_001970,2025-07-29,Solo Explorer,Android
USR_001971,2025-03-04,Business,iOS
USR_001972,2025-02-12,Family/Group,iOS
USR_001973,2025-03-28,Business,iOS
USR_001974,2025-02-01,Solo Explorer,iOS
USR_001975,2025-02-22,Solo Explorer,Android
USR_001976,2025-09-18,Solo Explorer,Android
USR_001977,2026-01-07,Solo Explorer,Android
USR_001978,2025-06-25,Business,iOS
USR_001979,2025-07-27,Solo Explorer,iOS
USR_001980,2025-02-19,Solo Explorer,iOS
USR_001981,2026-01-13,Solo Explorer,Android
USR_001982,2026-02-18,Solo Explorer,iOS
USR_001983,2025-10-13,Solo Explorer,Android
USR_001984,2025-12-22,Solo Explorer,Android
USR_001985,2025-05-19,Solo Explorer,iOS
USR_001986,2025-03-01,Business,Android
USR_001987,2025-03-29,Solo Explorer,Android
USR_001988,2025-06-08,Solo Explorer,Android
USR_001989,2026-02-25,Solo Explorer,Android
USR_001990,2025-11-23,Solo Explorer,iOS
USR_001991,2025-01-17,Family/Group,iOS
USR_001992,2025-01-18,Solo Explorer,Android
USR_001993,2026-02-08,Business,iOS
USR_001994,2025-09-24,Solo Explorer,iOS
USR_001995,2026-02-16,Solo Explorer,iOS
USR_001996,2025-04-13,Solo Explorer,iOS
USR_001997,2025-07-21,Solo Explorer,Android
USR_001998,2025-08-12,Solo Explorer,Android
USR_001999,2025-08-09,Solo Explorer,iOS
USR_002000,2025-05-05,Business,iOS
USR_002001,2025-05-17,Solo Explorer,Android
USR_002002,2025-04-01,Solo Explorer,Android
USR_002003,2025-04-09,Business,iOS
USR_002004,2025-05-24,Solo Explorer,Android
USR_002005,2025-01-27,Family/Group,iOS
USR_002006,2025-04-25,Business,iOS
USR_002007,2025-05-07,Solo Explorer,iOS
USR_002008,2025-01-20,Solo Explorer,iOS
USR_002009,2025-04-23,Business,iOS
USR_002010,2025-05-02,Business,Android
USR_002011,2026-01-30,Business,iOS
USR_002012,2025-08-18,Family/Group,iOS
USR_002013,2025-04-25,Business,iOS
USR_002014,2025-03-29,Solo Explorer,iOS
USR_002015,2025-04-19,Business,Android
USR_002016,2025-11-08,Solo Explorer,Android
USR_002017,2025-03-13,Solo Explorer,iOS
USR_002018,2025-06-01,Solo Explorer,Android
USR_002019,2025-08-04,Business,Android
USR_002020,2026-02-23,Solo Explorer,iOS
USR_002021,2025-03-09,Family/Group,iOS
USR_002022,2025-09-04,Solo Explorer,Android
USR_002023,2025-10-08,Business,iOS
USR_002024,2025-11-29,Solo Explorer,iOS
USR_002025,2025-01-10,Solo Explorer,iOS
USR_002026,2025-08-28,Solo Explorer,iOS
USR_002027,2025-03-10,Business,Android
USR_002028,2025-12-12,Family/Group,iOS
USR_002029,2025-08-13,Business,Android
USR_002030,2025-11-26,Business,iOS
USR_002031,2025-03-08,Solo Explorer,Android
USR_002032,2026-01-04,Solo Explorer,iOS
USR_002033,2025-10-19,Solo Explorer,Android
USR_002034,2025-08-01,Solo Explorer,iOS
USR_002035,2025-12-25,Solo Explorer,Android
USR_002036,2025-10-24,Solo Explorer,iOS
USR_002037,2025-02-02,Family/Group,iOS
USR_002038,2025-08-25,Business,iOS
USR_002039,2025-12-26,Family/Group,Android
USR_002040,2025-01-02,Solo Explorer,Android
USR_002041,2026-01-03,Solo Explorer,Android
USR_002042,2025-08-12,Family/Group,iOS
USR_002043,2025-07-10,Solo Explorer,Android
USR_002044,2025-08-04,Solo Explorer,iOS
USR_002045,2025-02-21,Business,iOS
USR_002046,2025-12-05,Family/Group,iOS
USR_002047,2026-01-05,Family/Group,Android
USR_002048,2025-01-14,Solo Explorer,iOS
USR_002049,2025-02-15,Solo Explorer,Android
USR_002050,2025-04-16,Solo Explorer,iOS
USR_002051,2025-07-31,Solo Explorer,iOS
USR_002052,2025-10-04,Solo Explorer,Android
USR_002053,2026-02-16,Solo Explorer,Android
USR_002054,2025-05-23,Solo Explorer,Android
USR_002055,2025-05-10,Family/Group,iOS
USR_002056,2025-08-22,Business,iOS
USR_002057,2025-10-09,Family/Group,Android
USR_002058,2025-10-01,Solo Explorer,Android
USR_002059,2026-02-07,Solo Explorer,iOS
USR_002060,2026-01-12,Solo Explorer,iOS
USR_002061,2025-05-07,Solo Explorer,Android
USR_002062,2026-01-26,Solo Explorer,Android
USR_002063,2026-02-13,Business,Android
USR_002064,2025-03-01,Solo Explorer,Android
USR_002065,2025-01-14,Business,iOS
USR_002066,2025-10-09,Solo Explorer,Android
USR_002067,2026-02-11,Business,iOS
USR_002068,2025-08-25,Solo Explorer,Android
USR_002069,2025-04-03,Family/Group,Android
USR_002070,2025-04-21,Solo Explorer,Android
USR_002071,2025-06-12,Solo Explorer,Android
USR_002072,2025-11-26,Business,Android
USR_002073,2026-01-12,Solo Explorer,iOS
USR_002074,2025-03-25,Solo Explorer,Android
USR_002075,2026-02-03,Business,Android
USR_002076,2025-07-16,Solo Explorer,Android
USR_002077,2025-01-08,Solo Explorer,Android
USR_002078,2025-06-09,Business,Android
USR_002079,2025-10-01,Solo Explorer,Android
USR_002080,2025-08-04,Solo Explorer,iOS
USR_002081,2026-01-24,Solo Explorer,Android
USR_002082,2025-02-23,Solo Explorer,Android
USR_002083,2025-01-11,Business,Android
USR_002084,2025-08-07,Family/Group,Android
USR_002085,2026-02-22,Business,Android
USR_002086,2025-03-18,Business,Android
USR_002087,2026-01-04,Business,iOS
USR_002088,2025-05-24,Family/Group,iOS
USR_002089,2025-03-25,Family/Group,Android
USR_002090,2025-10-22,Business,iOS
USR_002091,2025-06-26,Solo Explorer,iOS
USR_002092,2025-09-02,Solo Explorer,Android
USR_002093,2026-02-08,Solo Explorer,Android
USR_002094,2025-10-08,Solo Explorer,iOS
USR_002095,2025-02-01,Family/Group,Android
USR_002096,2025-03-31,Solo Explorer,iOS
USR_002097,2025-08-31,Solo Explorer,iOS
USR_002098,2025-11-13,Solo Explorer,iOS
USR_002099,2025-11-29,Business,Android
USR_002100,2026-01-05,Business,iOS
USR_002101,2026-01-17,Solo Explorer,Android
USR_002102,2026-02-10,Solo Explorer,Android
USR_002103,2025-11-03,Solo Explorer,iOS
USR_002104,2025-03-21,Family/Group,Android
USR_002105,2025-06-04,Solo Explorer,iOS
USR_002106,2025-11-11,Solo Explorer,Android
USR_002107,2025-11-26,Solo Explorer,iOS
USR_002108,2025-08-01,Solo Explorer,iOS
USR_002109,2025-11-11,Solo Explorer,iOS
USR_002110,2025-04-25,Solo Explorer,iOS
USR_002111,2025-07-14,Solo Explorer,iOS
USR_002112,2025-04-15,Solo Explorer,Android
USR_002113,2025-02-11,Solo Explorer,Android
USR_002114,2025-01-21,Solo Explorer,Android
USR_002115,2025-09-11,Solo Explorer,Android
USR_002116,2025-03-16,Solo Explorer,Android
USR_002117,2026-02-08,Family/Group,iOS
USR_002118,2025-06-06,Business,iOS
USR_002119,2026-01-16,Family/Group,iOS
USR_002120,2026-02-24,Solo Explorer,Android
USR_002121,2025-01-25,Business,iOS
USR_002122,2025-04-03,Business,iOS
USR_002123,2025-10-20,Solo Explorer,iOS
USR_002124,2025-01-26,Solo Explorer,Android
USR_002125,2025-08-24,Family/Group,Android
USR_002126,2025-04-15,Solo Explorer,iOS
USR_002127,2026-01-14,Family/Group,Android
USR_002128,2026-01-17,Family/Group,iOS
USR_002129,2025-05-02,Solo Explorer,Android
USR_002130,2026-01-20,Solo Explorer,iOS
USR_002131,2025-10-01,Family/Group,iOS
USR_002132,2025-01-22,Solo Explorer,Android
USR_002133,2025-10-12,Solo Explorer,iOS
USR_002134,2025-01-21,Business,iOS
USR_002135,2025-11-29,Solo Explorer,iOS
USR_002136,2025-11-16,Business,iOS
USR_002137,2025-07-09,Solo Explorer,Android
USR_002138,2025-08-31,Solo Explorer,Android
USR_002139,2025-02-20,Business,iOS
USR_002140,2025-05-12,Solo Explorer,Android
USR_002141,2025-01-30,Solo Explorer,iOS
USR_002142,2025-11-25,Family/Group,iOS
USR_002143,2025-12-31,Solo Explorer,Android
USR_002144,2025-10-21,Business,iOS
USR_002145,2025-03-17,Solo Explorer,iOS
USR_002146,2025-06-09,Solo Explorer,iOS
USR_002147,2025-09-21,Solo Explorer,Android
USR_002148,2025-10-10,Family/Group,iOS
USR_002149,2025-02-28,Solo Explorer,Android
USR_002150,2025-02-06,Solo Explorer,iOS
USR_002151,2025-11-09,Business,Android
USR_002152,2025-03-13,Family/Group,Android
USR_002153,2025-08-01,Family/Group,Android
USR_002154,2026-02-17,Family/Group,iOS
USR_002155,2025-09-27,Solo Explorer,Android
USR_002156,2025-08-23,Family/Group,iOS
USR_002157,2026-02-24,Solo Explorer,iOS
USR_002158,2025-11-09,Solo Explorer,iOS
USR_002159,2025-12-19,Family/Group,Android
USR_002160,2026-02-05,Business,Android
USR_002161,2025-06-15,Family/Group,iOS
USR_002162,2026-02-18,Solo Explorer,iOS
USR_002163,2025-02-16,Business,Android
USR_002164,2025-04-25,Solo Explorer,Android
USR_002165,2025-08-22,Solo Explorer,iOS
USR_002166,2025-02-20,Solo Explorer,Android
USR_002167,2025-07-27,Business,iOS
USR_002168,2025-07-19,Family/Group,Android
USR_002169,2025-03-30,Solo Explorer,Android
USR_002170,2025-07-10,Solo Explorer,iOS
USR_002171,2025-12-05,Solo Explorer,iOS
USR_002172,2025-01-29,Family/Group,Android
USR_002173,2025-04-16,Solo Explorer,Android
USR_002174,2025-08-04,Solo Explorer,Android
USR_002175,2025-02-02,Family/Group,iOS
USR_002176,2025-02-12,Business,Android
USR_002177,2025-08-20,Solo Explorer,Android
USR_002178,2025-11-13,Business,iOS
USR_002179,2025-03-12,Family/Group,iOS
USR_002180,2025-04-20,Business,Android
USR_002181,2026-01-24,Solo Explorer,Android
USR_002182,2026-02-12,Solo Explorer,iOS
USR_002183,2025-03-12,Solo Explorer,Android
USR_002184,2025-09-01,Family/Group,iOS
USR_002185,2025-10-30,Business,Android
USR_002186,2025-06-19,Business,Android
USR_002187,2025-06-16,Solo Explorer,iOS
USR_002188,2025-07-17,Solo Explorer,Android
USR_002189,2025-10-19,Solo Explorer,Android
USR_002190,2025-11-26,Solo Explorer,iOS
USR_002191,2025-08-04,Family/Group,Android
USR_002192,2025-10-13,Solo Explorer,iOS
USR_002193,2025-01-28,Solo Explorer,Android
USR_002194,2025-07-06,Family/Group,iOS
USR_002195,2025-08-29,Family/Group,iOS
USR_002196,2025-04-05,Business,Android
USR_002197,2025-10-29,Business,Android
USR_002198,2025-11-02,Business,iOS
USR_002199,2025-07-02,Solo Explorer,iOS
USR_002200,2025-05-05,Solo Explorer,iOS
USR_002201,2025-11-12,Family/Group,Android
USR_002202,2025-03-04,Solo Explorer,iOS
USR_002203,2025-11-17,Solo Explorer,iOS
USR_002204,2025-03-19,Family/Group,Android
USR_002205,2026-01-29,Family/Group,Android
USR_002206,2025-09-11,Solo Explorer,iOS
USR_002207,2025-02-10,Family/Group,Android
USR_002208,2025-04-16,Family/Group,Android
USR_002209,2025-08-26,Solo Explorer,iOS
USR_002210,2025-03-28,Family/Group,Android
USR_002211,2025-04-12,Solo Explorer,iOS
USR_002212,2025-09-06,Business,iOS
USR_002213,2025-04-14,Solo Explorer,iOS
USR_002214,2025-09-12,Solo Explorer,iOS
USR_002215,2025-11-18,Solo Explorer,iOS
USR_002216,2025-10-21,Solo Explorer,Android
USR_002217,2025-01-18,Solo Explorer,Android
USR_002218,2025-12-26,Business,Android
USR_002219,2025-05-12,Solo Explorer,Android
USR_002220,2025-11-30,Solo Explorer,iOS
USR_002221,2025-10-13,Solo Explorer,Android
USR_002222,2025-04-02,Business,Android
USR_002223,2025-12-04,Family/Group,iOS
USR_002224,2026-01-19,Business,Android
USR_002225,2025-06-07,Solo Explorer,Android
USR_002226,2025-07-26,Business,iOS
USR_002227,2025-10-24,Family/Group,Android
USR_002228,2025-06-10,Solo Explorer,Android
USR_002229,2025-08-08,Business,Android
USR_002230,2025-11-14,Solo Explorer,Android
USR_002231,2025-07-23,Solo Explorer,Android
USR_002232,2025-07-12,Family/Group,iOS
USR_002233,2025-12-22,Family/Group,Android
USR_002234,2025-04-14,Solo Explorer,iOS
USR_002235,2025-11-05,Business,Android
USR_002236,2025-11-25,Family/Group,iOS
USR_002237,2025-02-15,Solo Explorer,Android
USR_002238,2025-07-02,Solo Explorer,iOS
USR_002239,2025-02-05,Business,Android
USR_002240,2025-10-23,Solo Explorer,iOS
USR_002241,2025-10-16,Business,Android
USR_002242,2025-02-01,Business,Android
USR_002243,2026-01-27,Solo Explorer,iOS
USR_002244,2025-12-30,Business,Android
USR_002245,2026-02-16,Solo Explorer,iOS
USR_002246,2025-04-01,Solo Explorer,iOS
USR_002247,2025-04-10,Solo Explorer,iOS
USR_002248,2025-08-07,Business,iOS
USR_002249,2025-08-08,Business,iOS
USR_002250,2025-07-24,Family/Group,iOS
USR_002251,2025-05-09,Solo Explorer,iOS
USR_002252,2026-01-17,Family/Group,Android
USR_002253,2025-12-08,Family/Group,Android
USR_002254,2025-02-12,Solo Explorer,Android
USR_002255,2026-01-01,Solo Explorer,iOS
USR_002256,2025-12-29,Solo Explorer,iOS
USR_002257,2026-01-20,Solo Explorer,Android
USR_002258,2026-01-12,Solo Explorer,iOS
USR_002259,2025-04-25,Solo Explorer,Android
USR_002260,2025-06-08,Solo Explorer,iOS
USR_002261,2025-05-11,Solo Explorer,iOS
USR_002262,2025-06-14,Family/Group,Android
USR_002263,2025-05-21,Solo Explorer,iOS
USR_002264,2025-07-11,Business,iOS
USR_002265,2025-09-13,Family/Group,Android
USR_002266,2025-04-05,Solo Explorer,iOS
USR_002267,2025-03-24,Solo Explorer,iOS
USR_002268,2025-03-04,Solo Explorer,iOS
USR_002269,2026-01-08,Business,iOS
USR_002270,2025-07-29,Family/Group,Android
USR_002271,2025-02-04,Solo Explorer,iOS
USR_002272,2025-04-11,Solo Explorer,Android
USR_002273,2025-08-08,Business,iOS
USR_002274,2025-02-24,Business,iOS
USR_002275,2025-07-18,Solo Explorer,Android
USR_002276,2025-11-06,Solo Explorer,Android
USR_002277,2025-06-11,Solo Explorer,Android
USR_002278,2025-11-09,Solo Explorer,iOS
USR_002279,2025-04-30,Family/Group,Android
USR_002280,2025-12-02,Solo Explorer,iOS
USR_002281,2025-04-12,Business,iOS
USR_002282,2025-10-13,Family/Group,Android
USR_002283,2025-10-29,Solo Explorer,iOS
USR_002284,2025-11-25,Solo Explorer,Android
USR_002285,2025-10-14,Business,Android
USR_002286,2025-11-27,Solo Explorer,Android
USR_002287,2025-09-23,Solo Explorer,iOS
USR_002288,2025-05-01,Family/Group,iOS
USR_002289,2026-02-12,Solo Explorer,Android
USR_002290,2025-12-06,Solo Explorer,Android
USR_002291,2026-01-06,Business,iOS
USR_002292,2025-04-10,Solo Explorer,iOS
USR_002293,2026-02-11,Business,iOS
USR_002294,2025-02-07,Solo Explorer,Android
USR_002295,2026-02-03,Business,Android
USR_002296,2025-11-17,Solo Explorer,Android
USR_002297,2025-07-16,Solo Explorer,iOS
USR_002298,2025-03-05,Solo Explorer,Android
USR_002299,2025-12-26,Solo Explorer,Android
USR_002300,2025-11-02,Business,Android
USR_002301,2025-08-20,Solo Explorer,iOS
USR_002302,2025-12-20,Family/Group,iOS
USR_002303,2025-07-25,Family/Group,iOS
USR_002304,2025-05-26,Business,Android
USR_002305,2025-07-21,Solo Explorer,Android
USR_002306,2025-01-14,Solo Explorer,Android
USR_002307,2025-01-11,Solo Explorer,Android
USR_002308,2025-12-24,Family/Group,iOS
USR_002309,2026-01-14,Business,iOS
USR_002310,2025-10-08,Family/Group,iOS
USR_002311,2025-03-10,Business,Android
USR_002312,2025-05-29,Solo Explorer,Android
USR_002313,2025-05-27,Business,Android
USR_002314,2025-04-23,Solo Explorer,Android
USR_002315,2026-02-23,Solo Explorer,Android
USR_002316,2025-12-26,Solo Explorer,Android
USR_002317,2025-01-17,Solo Explorer,Android
USR_002318,2025-04-29,Solo Explorer,iOS
USR_002319,2026-01-02,Business,Android
USR_002320,2025-07-08,Business,Android
USR_002321,2025-11-01,Solo Explorer,Android
USR_002322,2025-03-21,Solo Explorer,iOS
USR_002323,2026-01-21,Business,iOS
USR_002324,2025-11-07,Solo Explorer,iOS
USR_002325,2026-01-14,Solo Explorer,Android
USR_002326,2026-02-15,Family/Group,Android
USR_002327,2025-09-03,Solo Explorer,Android
USR_002328,2025-11-21,Solo Explorer,iOS
USR_002329,2025-09-27,Solo Explorer,iOS
USR_002330,2025-01-17,Family/Group,Android
USR_002331,2025-05-30,Solo Explorer,iOS
USR_002332,2025-06-30,Solo Explorer,Android
USR_002333,2025-09-21,Family/Group,iOS
USR_002334,2025-08-16,Solo Explorer,iOS
USR_002335,2025-10-07,Business,iOS
USR_002336,2025-05-06,Business,Android
USR_002337,2025-03-08,Solo Explorer,iOS
USR_002338,2025-06-04,Solo Explorer,Android
USR_002339,2025-03-20,Family/Group,iOS
USR_002340,2026-01-19,Business,iOS
USR_002341,2025-02-06,Solo Explorer,Android
USR_002342,2025-07-22,Solo Explorer,iOS
USR_002343,2025-05-16,Family/Group,Android
USR_002344,2025-09-20,Business,iOS
USR_002345,2025-06-26,Solo Explorer,Android
USR_002346,2026-01-13,Family/Group,iOS
USR_002347,2025-10-03,Business,Android
USR_002348,2025-07-27,Business,Android
USR_002349,2026-02-05,Business,Android
USR_002350,2025-12-07,Family/Group,iOS
USR_002351,2025-03-28,Business,Android
USR_002352,2025-03-21,Business,Android
USR_002353,2025-05-10,Solo Explorer,Android
USR_002354,2025-10-08,Business,Android
USR_002355,2025-12-09,Family/Group,iOS
USR_002356,2025-03-19,Family/Group,Android
USR_002357,2025-09-17,Family/Group,Android
USR_002358,2025-06-06,Solo Explorer,iOS
USR_002359,2025-01-06,Business,Android
USR_002360,2026-01-03,Business,iOS
USR_002361,2025-05-14,Solo Explorer,Android
USR_002362,2025-11-19,Solo Explorer,iOS
USR_002363,2025-07-10,Family/Group,Android
USR_002364,2026-02-16,Business,iOS
USR_002365,2025-04-18,Business,iOS
USR_002366,2025-11-14,Solo Explorer,iOS
USR_002367,2026-02-05,Business,iOS
USR_002368,2025-12-10,Business,Android
USR_002369,2026-02-06,Business,Android
USR_002370,2025-09-02,Solo Explorer,iOS
USR_002371,2025-05-08,Business,iOS
USR_002372,2025-01-29,Solo Explorer,Android
USR_002373,2025-02-14,Business,iOS
USR_002374,2025-08-25,Solo Explorer,iOS
USR_002375,2025-01-07,Business,iOS
USR_002376,2025-04-25,Business,iOS
USR_002377,2025-06-09,Solo Explorer,iOS
USR_002378,2025-11-11,Family/Group,Android
USR_002379,2025-03-07,Business,Android
USR_002380,2025-10-30,Solo Explorer,Android
USR_002381,2026-02-25,Solo Explorer,iOS
USR_002382,2026-02-02,Solo Explorer,iOS
USR_002383,2025-05-05,Solo Explorer,Android
USR_002384,2026-02-24,Solo Explorer,iOS
USR_002385,2025-08-25,Solo Explorer,iOS
